unified_customer_id,telco_customer_id,action_status,churn_label,predicted_churn_probability,predicted_churn_label,churn_risk_segment,retention_priority,customer_value_segment,monthly_charges,estimated_customer_lifetime_value,monthly_revenue_at_risk,primary_recommendation,secondary_recommendation,recommendation_reason,risk_driver_summary,expected_save_rate,estimated_action_cost,estimated_gross_mrr_saved,estimated_net_mrr_impact,annualized_net_revenue_impact,tenure,tenure_segment,contract,payment_method,payment_risk_score,inactivity_days,activity_status,engagement_score,customer_health_score,support_ticket_count,open_ticket_count,critical_ticket_count,low_satisfaction_ticket_count,complaint_frequency,support_burden_score,avg_satisfaction_rating,prediction_scope,best_model_name
CUST0005272,7432-FFVAR,active_retention,0,0.1389190270265364,0,low risk,P3 monitor,high_value,90.95,4183.7,12.63,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.82,0.82,9.84,46,25_48_months,one_year,bank_transfer_automatic,0.0,43.0,active_31_90_days,0.4252,0.6535,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0002525,3612-YUNGG,active_retention,0,0.13888703067343183,0,low risk,P3 monitor,high_value,109.2,6988.8,15.17,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.99,0.99,11.88,64,49_plus_months,two_year,credit_card_automatic,0.2,261.0,inactive_90_plus_days,0.297,0.6501,1.0,0.0,0.0,0.0,1.0,0.0483,5.0,full_model_scoring,logistic_regression
CUST0004682,6603-QWSPR,active_retention,0,0.13876232365590827,0,low risk,P3 monitor,high_value,104.4,4802.400000000001,14.49,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.94,0.94,11.28,46,25_48_months,two_year,bank_transfer_automatic,0.2,78.0,active_31_90_days,0.4097,0.6242,2.0,0.0,0.0,1.0,0.5,0.1821,3.5,full_model_scoring,logistic_regression
CUST0005868,8246-SHFGA,active_retention,0,0.13850151899092816,0,low risk,P3 monitor,low_value,21.1,358.70000000000005,2.92,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction",0.05,0.0,0.12,0.12,1.44,17,13_24_months,month_to_month,credit_card_automatic,0.35,236.0,inactive_90_plus_days,0.3062,0.4754,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0002229,3190-FZATL,active_retention,0,0.13819307267328781,0,low risk,P3 monitor,low_value,19.95,279.3,2.76,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,support friction,0.05,0.0,0.11,0.11,1.32,14,13_24_months,month_to_month,mailed_check,0.35,14.0,active_0_30_days,0.4436,0.5242,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0006195,8760-ZRHKE,active_retention,0,0.1381838804725157,0,low risk,P3 monitor,high_value,69.2,4913.2,9.56,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, payment risk, valuable customer",0.05,0.0,0.62,0.62,7.44,71,49_plus_months,one_year,electronic_check,0.45,162.0,inactive_90_plus_days,0.3512,0.5714,2.0,2.0,0.0,0.0,1.0,0.3081,3.0,full_model_scoring,logistic_regression
CUST0005741,8076-FEZKJ,active_retention,0,0.13804960788071555,0,low risk,P3 monitor,low_value,19.5,195.0,2.69,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, early tenure",0.05,0.0,0.11,0.11,1.32,10,7_12_months,one_year,mailed_check,0.0,273.0,inactive_90_plus_days,0.2842,0.4721,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0002353,3372-CDXFJ,active_retention,0,0.13798450500183118,0,low risk,P3 monitor,low_value,24.5,318.5,3.38,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,support friction,0.05,0.0,0.14,0.14,1.68,13,13_24_months,one_year,bank_transfer_automatic,0.0,1.0,active_0_30_days,0.4539,0.567,3.0,3.0,0.0,0.0,1.0,0.3664,3.0,full_model_scoring,logistic_regression
CUST0002370,3396-DKDEL,active_retention,0,0.13781504903833441,0,low risk,P3 monitor,high_value,115.15,8060.5,15.87,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,1.03,1.03,12.36,70,49_plus_months,two_year,credit_card_automatic,0.2,24.0,active_0_30_days,0.4436,0.6708,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0004367,6161-ERDGD,active_retention,0,0.13748256767730851,0,low risk,P3 monitor,high_value,85.45,6066.95,11.75,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.76,0.76,9.12,71,49_plus_months,one_year,electronic_check,0.45,8.0,active_0_30_days,0.4548,0.6383,2.0,1.0,0.0,0.0,1.0,0.2063,4.0,holdout_prediction_output,logistic_regression
CUST0005760,8099-MZPUJ,active_retention,0,0.13748175309275154,0,low risk,P3 monitor,high_value,111.8,5366.4,15.37,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,1.0,1.0,12.0,48,25_48_months,two_year,credit_card_automatic,0.0,37.0,active_31_90_days,0.4281,0.6088,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,holdout_prediction_output,logistic_regression
CUST0000154,0254-KCJGT,active_retention,0,0.13740755192034762,0,low risk,P3 monitor,high_value,81.4,4232.8,11.18,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.73,0.73,8.76,52,49_plus_months,one_year,credit_card_automatic,0.2,559.0,inactive_90_plus_days,0.1093,0.4496,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,holdout_prediction_output,logistic_regression
CUST0006636,9432-RUVSL,active_retention,0,0.1371511717646303,0,low risk,P3 monitor,high_value,102.5,4920.0,14.06,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, valuable customer",0.05,0.0,0.91,0.91,10.92,48,25_48_months,two_year,credit_card_automatic,0.2,248.0,inactive_90_plus_days,0.2995,0.6298,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0003978,5602-BVFMK,active_retention,0,0.13689209571966565,0,low risk,P3 monitor,low_value,19.3,231.6,2.64,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, early tenure",0.05,0.0,0.11,0.11,1.32,12,7_12_months,one_year,mailed_check,0.0,195.0,inactive_90_plus_days,0.3319,0.6006,1.0,0.0,0.0,0.0,0.0,0.0285,5.0,full_model_scoring,logistic_regression
CUST0006264,8865-TNMNX,active_retention,0,0.13684213977175555,0,low risk,P3 monitor,emerging_value,49.55,495.5,6.78,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, early tenure",0.05,0.0,0.32,0.32,3.84,10,7_12_months,one_year,mailed_check,0.0,56.0,active_31_90_days,0.4195,0.5602,2.0,1.0,1.0,0.0,0.5,0.3136,5.0,full_model_scoring,logistic_regression
CUST0003084,4419-UJMUS,active_retention,0,0.13666527631487377,0,low risk,P3 monitor,high_value,99.35,6855.15,13.58,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.88,0.88,10.56,69,49_plus_months,two_year,electronic_check,0.65,26.0,active_0_30_days,0.4384,0.5621,3.0,1.0,1.0,0.0,0.6666666666666666,0.3081,3.5,full_model_scoring,logistic_regression
CUST0006464,9143-CANJF,active_retention,0,0.13661177746318842,0,low risk,P3 monitor,emerging_value,55.15,1323.6,7.53,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, payment risk",0.05,0.0,0.36,0.36,4.32,24,13_24_months,month_to_month,electronic_check,0.8,0.0,no_activity,0.0,0.243,3.0,1.0,2.0,1.0,1.0,0.3882,2.0,full_model_scoring,logistic_regression
CUST0003059,4376-KFVRS,active_retention,0,0.1364944963117084,0,low risk,P3 monitor,high_value,114.05,8211.6,15.57,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,1.01,1.01,12.12,72,49_plus_months,two_year,credit_card_automatic,0.2,375.0,inactive_90_plus_days,0.2221,0.5864,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0002603,3716-LRGXK,active_retention,0,0.13633540886354623,0,low risk,P3 monitor,high_value,101.15,6069.0,13.79,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.9,0.9,10.8,60,49_plus_months,two_year,credit_card_automatic,0.0,22.0,active_0_30_days,0.4432,0.6752,2.0,1.0,1.0,0.0,0.5,0.3083,4.0,full_model_scoring,logistic_regression
CUST0004118,5825-XJOCM,active_retention,0,0.13614727894390882,0,low risk,P3 monitor,established_value,64.4,3091.2000000000003,8.77,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.48,0.48,5.76,48,25_48_months,one_year,bank_transfer_automatic,0.2,9.0,active_0_30_days,0.4532,0.6288,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0006668,9483-GCPWE,active_retention,0,0.13574822968337458,0,low risk,P3 monitor,low_value,20.1,180.9,2.73,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, early tenure",0.05,0.0,0.11,0.11,1.32,9,7_12_months,one_year,mailed_check,0.0,203.0,inactive_90_plus_days,0.3284,0.6001,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000451,0661-WCQNQ,active_retention,0,0.13558797487257668,0,low risk,P3 monitor,emerging_value,56.25,1237.5,7.63,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction",0.05,0.0,0.36,0.36,4.32,22,13_24_months,one_year,credit_card_automatic,0.2,399.0,inactive_90_plus_days,0.2075,0.436,1.0,0.0,1.0,1.0,1.0,0.4112,1.0,full_model_scoring,logistic_regression
CUST0001709,2484-DGXPZ,winback_review,1,0.1354071227624155,0,low risk,P3 monitor,emerging_value,19.55,606.0500000000001,2.65,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,support friction,0.05,0.0,0.13,0.13,1.56,31,25_48_months,month_to_month,mailed_check,0.55,14.0,active_0_30_days,0.4442,0.4733,3.0,2.0,1.0,1.0,1.0,0.4358,1.0,holdout_prediction_output,logistic_regression
CUST0006357,8996-ZROXE,active_retention,0,0.13538465645694117,0,low risk,P3 monitor,established_value,53.5,3049.5,7.24,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, payment risk, valuable customer",0.05,0.0,0.4,0.4,4.8,57,49_plus_months,one_year,electronic_check,0.65,0.0,no_activity,0.0,0.3763,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,holdout_prediction_output,logistic_regression
CUST0004876,6869-FGJJC,active_retention,0,0.1352084122995439,0,low risk,P3 monitor,high_value,79.6,5412.799999999999,10.76,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,valuable customer,0.05,0.0,0.7,0.7,8.4,68,49_plus_months,one_year,credit_card_automatic,0.0,6.0,active_0_30_days,0.4494,0.7714,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0004291,6040-CGACY,active_retention,0,0.1347315250596294,0,low risk,P3 monitor,low_value,19.6,294.0,2.64,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction",0.05,0.0,0.11,0.11,1.32,15,13_24_months,month_to_month,mailed_check,0.35,437.0,inactive_90_plus_days,0.1869,0.4236,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,holdout_prediction_output,logistic_regression
CUST0006544,9289-LBQVU,active_retention,0,0.1343947304307252,0,low risk,P3 monitor,high_value,70.15,4489.6,9.43,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.61,0.61,7.32,64,49_plus_months,one_year,mailed_check,0.2,380.0,inactive_90_plus_days,0.2193,0.5835,2.0,0.0,0.0,1.0,1.0,0.1903,3.5,full_model_scoring,logistic_regression
CUST0004243,5982-PSMKW,active_retention,0,0.13429275046265796,0,low risk,P3 monitor,established_value,91.1,2095.3,12.23,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.67,0.67,8.04,23,13_24_months,two_year,credit_card_automatic,0.2,385.0,inactive_90_plus_days,0.2192,0.4954,1.0,0.0,0.0,1.0,1.0,0.2006,2.0,full_model_scoring,logistic_regression
CUST0005902,8309-PPCED,active_retention,0,0.13382535868259254,0,low risk,P3 monitor,high_value,110.45,7952.400000000001,14.78,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.96,0.96,11.52,72,49_plus_months,two_year,bank_transfer_automatic,0.2,364.0,inactive_90_plus_days,0.2331,0.5956,3.0,0.0,1.0,0.0,0.6666666666666666,0.2307,4.333333333333333,full_model_scoring,logistic_regression
CUST0000588,0866-QLSIR,winback_review,1,0.13355888780067188,0,low risk,P3 monitor,established_value,64.4,2189.6000000000004,8.6,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,valuable customer,0.05,0.0,0.47,0.47,5.64,34,25_48_months,one_year,mailed_check,0.2,23.0,active_0_30_days,0.4434,0.6582,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000796,1162-ECVII,active_retention,0,0.13322453757926128,0,low risk,P3 monitor,high_value,109.75,7902.0,14.62,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.95,0.95,11.4,72,49_plus_months,two_year,bank_transfer_automatic,0.2,84.0,active_31_90_days,0.4151,0.6321,3.0,2.0,1.0,0.0,0.6666666666666666,0.3758,4.0,full_model_scoring,logistic_regression
CUST0005339,7541-YLXCL,winback_review,1,0.13320923649344177,0,low risk,P3 monitor,established_value,65.4,2354.4,8.71,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.48,0.48,5.76,36,25_48_months,one_year,mailed_check,0.2,43.0,active_31_90_days,0.4239,0.61,2.0,1.0,0.0,0.0,0.5,0.1782,4.0,full_model_scoring,logistic_regression
CUST0002568,3669-WHAFY,active_retention,0,0.13303290470051932,0,low risk,P3 monitor,high_value,115.15,8175.650000000001,15.32,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,1.0,1.0,12.0,71,49_plus_months,two_year,credit_card_automatic,0.2,35.0,active_31_90_days,0.4357,0.6197,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0000758,1099-GODLO,active_retention,0,0.13302343331590993,0,low risk,P3 monitor,low_value,20.35,20.35,2.71,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, early tenure",0.05,0.0,0.11,0.11,1.32,1,0_6_months,two_year,mailed_check,0.0,39.0,active_31_90_days,0.4286,0.5424,2.0,1.0,1.0,0.0,1.0,0.3245,4.0,full_model_scoring,logistic_regression
CUST0002639,3750-YHRYO,active_retention,0,0.13301941056353095,0,low risk,P3 monitor,low_value,20.65,144.54999999999998,2.75,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, early tenure",0.05,0.0,0.11,0.11,1.32,7,7_12_months,one_year,mailed_check,0.0,18.0,active_0_30_days,0.4429,0.5933,1.0,0.0,0.0,1.0,1.0,0.1938,2.0,full_model_scoring,logistic_regression
CUST0001959,2834-JRTUA,winback_review,1,0.13299183938134235,0,low risk,P3 monitor,high_value,108.05,7671.55,14.37,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, payment risk, valuable customer",0.05,0.0,0.93,0.93,11.16,71,49_plus_months,two_year,electronic_check,0.65,222.0,inactive_90_plus_days,0.3189,0.4705,3.0,3.0,2.0,0.0,0.6666666666666666,0.4998,3.0,full_model_scoring,logistic_regression
CUST0000845,1226-JZNKR,active_retention,0,0.13295452750929254,0,low risk,P3 monitor,low_value,19.8,158.4,2.63,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, payment risk, early tenure",0.05,0.0,0.11,0.11,1.32,8,7_12_months,one_year,electronic_check,0.45,543.0,inactive_90_plus_days,0.1211,0.3718,2.0,1.0,0.0,0.0,1.0,0.2133,5.0,holdout_prediction_output,logistic_regression
CUST0005847,8221-EQDGL,active_retention,0,0.1328203749576075,0,low risk,P3 monitor,established_value,61.0,2135.0,8.1,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.45,0.45,5.4,35,25_48_months,month_to_month,mailed_check,0.35,18.0,active_0_30_days,0.4407,0.5627,2.0,1.0,0.0,1.0,0.5,0.2659,1.0,full_model_scoring,logistic_regression
CUST0005930,8348-JLBUG,active_retention,0,0.13277711157497038,0,low risk,P3 monitor,high_value,80.3,5139.2,10.66,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.69,0.69,8.28,64,49_plus_months,one_year,credit_card_automatic,0.0,303.0,inactive_90_plus_days,0.2687,0.6093,2.0,1.0,1.0,0.0,1.0,0.326,3.0,full_model_scoring,logistic_regression
CUST0000611,0895-LNKRC,active_retention,0,0.13271170489994402,0,low risk,P3 monitor,low_value,19.45,116.7,2.58,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, early tenure",0.05,0.0,0.1,0.1,1.2,6,0_6_months,one_year,mailed_check,0.0,46.0,active_31_90_days,0.4255,0.5702,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0006862,9746-YKGXB,active_retention,0,0.1327051269833775,0,low risk,P3 monitor,established_value,44.25,2301.0,5.87,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.32,0.32,3.84,52,49_plus_months,one_year,bank_transfer_automatic,0.0,51.0,active_31_90_days,0.4189,0.6489,2.0,2.0,0.0,0.0,1.0,0.3081,3.0,full_model_scoring,logistic_regression
CUST0000701,1032-MAELW,active_retention,0,0.13236897340334422,0,low risk,P3 monitor,high_value,78.45,5334.6,10.38,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.67,0.67,8.04,68,49_plus_months,one_year,electronic_check,0.65,30.0,active_0_30_days,0.4334,0.5726,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0001640,2380-DAMQP,active_retention,0,0.13228544375906703,0,low risk,P3 monitor,high_value,115.15,8290.800000000001,15.23,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.99,0.99,11.88,72,49_plus_months,two_year,electronic_check,0.45,3.0,active_0_30_days,0.4675,0.6346,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0004868,6859-QNXIQ,active_retention,0,0.1322318111411658,0,low risk,P3 monitor,high_value,113.1,8143.2,14.96,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,valuable customer,0.05,0.0,0.97,0.97,11.64,72,49_plus_months,two_year,bank_transfer_automatic,0.2,39.0,active_31_90_days,0.4428,0.7371,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0005464,7690-KPNCU,active_retention,0,0.13222481622538237,0,low risk,P3 monitor,high_value,73.05,4675.2,9.66,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.63,0.63,7.56,64,49_plus_months,one_year,credit_card_automatic,0.2,15.0,active_0_30_days,0.461,0.5954,6.0,5.0,1.0,0.0,0.6666666666666666,0.5293,4.0,full_model_scoring,logistic_regression
CUST0004893,6893-ODYYE,active_retention,0,0.13197025534181353,0,low risk,P3 monitor,high_value,90.1,4505.0,11.89,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,valuable customer,0.05,0.0,0.77,0.77,9.24,50,49_plus_months,one_year,credit_card_automatic,0.2,2.0,active_0_30_days,0.4733,0.7035,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0005904,8313-AFGBW,active_retention,0,0.13187859001831784,0,low risk,P3 monitor,established_value,73.6,3459.2,9.71,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.53,0.53,6.36,47,25_48_months,two_year,electronic_check,0.45,16.0,active_0_30_days,0.441,0.6228,1.0,0.0,0.0,0.0,1.0,0.0462,5.0,full_model_scoring,logistic_regression
CUST0002652,3766-EJLFL,active_retention,0,0.13179982797959064,0,low risk,P3 monitor,high_value,109.05,7415.4,14.37,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.93,0.93,11.16,68,49_plus_months,two_year,bank_transfer_automatic,0.2,45.0,active_31_90_days,0.4263,0.6452,2.0,2.0,0.0,0.0,0.5,0.3081,3.0,full_model_scoring,logistic_regression
CUST0002903,4134-BSXLX,active_retention,0,0.1314848658544113,0,low risk,P3 monitor,established_value,60.9,1705.2,8.01,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.44,0.44,5.28,28,25_48_months,month_to_month,mailed_check,0.35,377.0,inactive_90_plus_days,0.2242,0.426,2.0,2.0,1.0,0.0,0.5,0.4081,3.0,full_model_scoring,logistic_regression
CUST0000448,0657-DOGUM,active_retention,0,0.13142577069166664,0,low risk,P3 monitor,established_value,60.6,2908.8,7.96,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.44,0.44,5.28,48,25_48_months,one_year,bank_transfer_automatic,0.2,294.0,inactive_90_plus_days,0.2736,0.557,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,holdout_prediction_output,logistic_regression
CUST0000383,0565-JUPYD,active_retention,0,0.13141012356972365,0,low risk,P3 monitor,high_value,104.5,6583.5,13.73,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.89,0.89,10.68,63,49_plus_months,one_year,credit_card_automatic,0.0,70.0,active_31_90_days,0.4104,0.6371,3.0,3.0,1.0,0.0,1.0,0.4331,3.0,full_model_scoring,logistic_regression
CUST0001622,2361-FJWNO,active_retention,0,0.1312580332796972,0,low risk,P3 monitor,established_value,36.0,1440.0,4.73,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.26,0.26,3.12,40,25_48_months,one_year,credit_card_automatic,0.0,145.0,inactive_90_plus_days,0.3645,0.6021,2.0,2.0,0.0,0.0,1.0,0.3081,3.0,full_model_scoring,logistic_regression
CUST0006008,8480-PPONV,active_retention,0,0.13125094997005224,0,low risk,P3 monitor,high_value,115.55,7164.099999999999,15.17,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.99,0.99,11.88,62,49_plus_months,two_year,bank_transfer_automatic,0.0,532.0,inactive_90_plus_days,0.1256,0.567,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0002616,3724-BSCVH,active_retention,0,0.13121219694436198,0,low risk,P3 monitor,low_value,20.45,204.5,2.68,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, early tenure",0.05,0.0,0.11,0.11,1.32,10,7_12_months,one_year,mailed_check,0.0,10.0,active_0_30_days,0.4688,0.5806,2.0,1.0,1.0,0.0,1.0,0.3111,5.0,full_model_scoring,logistic_regression
CUST0002359,3374-TTZTK,active_retention,0,0.13107708452752925,0,low risk,P3 monitor,high_value,106.3,5527.599999999999,13.93,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.91,0.91,10.92,52,49_plus_months,two_year,electronic_check,0.65,10.0,active_0_30_days,0.4528,0.5952,1.0,0.0,0.0,0.0,1.0,0.0572,3.0,full_model_scoring,logistic_regression
CUST0001731,2519-TWKFS,active_retention,0,0.13101841027187253,0,low risk,P3 monitor,emerging_value,55.1,1377.5,7.22,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction",0.05,0.0,0.34,0.34,4.08,25,25_48_months,one_year,mailed_check,0.2,128.0,inactive_90_plus_days,0.377,0.5378,2.0,0.0,1.0,1.0,0.5,0.3002,2.5,full_model_scoring,logistic_regression
CUST0004097,5791-KAJFD,active_retention,0,0.13099752463255793,0,low risk,P3 monitor,high_value,68.75,3850.0,9.01,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.59,0.59,7.08,56,49_plus_months,one_year,bank_transfer_automatic,0.2,1.0,active_0_30_days,0.4531,0.6309,2.0,2.0,0.0,0.0,1.0,0.3081,3.0,full_model_scoring,logistic_regression
CUST0001594,2321-OMBXY,winback_review,1,0.1309792306995817,0,low risk,P3 monitor,established_value,80.3,3051.4,10.52,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.58,0.58,6.96,38,25_48_months,one_year,credit_card_automatic,0.0,22.0,active_0_30_days,0.4442,0.5944,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,holdout_prediction_output,logistic_regression
CUST0003448,4884-TVUQF,active_retention,0,0.13096074904800456,0,low risk,P3 monitor,high_value,101.3,5774.099999999999,13.27,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.86,0.86,10.32,57,49_plus_months,two_year,credit_card_automatic,0.0,8.0,active_0_30_days,0.4535,0.6877,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0000326,0484-JPBRU,active_retention,0,0.13070971792816816,0,low risk,P3 monitor,emerging_value,25.25,1035.25,3.3,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,support friction,0.05,0.0,0.16,0.16,1.92,41,25_48_months,month_to_month,bank_transfer_automatic,0.55,17.0,active_0_30_days,0.4485,0.4918,4.0,3.0,1.0,1.0,1.0,0.4519,1.0,full_model_scoring,logistic_regression
CUST0003866,5442-BXVND,active_retention,0,0.130554731136345,0,low risk,P3 monitor,emerging_value,24.25,800.25,3.17,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,support friction,0.05,0.0,0.15,0.15,1.8,33,25_48_months,month_to_month,bank_transfer_automatic,0.35,80.0,active_31_90_days,0.4037,0.5399,3.0,0.0,1.0,1.0,1.0,0.2815,3.333333333333333,full_model_scoring,logistic_regression
